ranking,codigo ibge,cidade ,estado,populacao,uf
4765§,3163300,Sao Jose do Divino,mg,3ÿ851,mg
4766§,2505501,Vista Serrana,pb,3ÿ850,pb
4767§,1720499,Sao Valerio da Natividade,to,3ÿ848,to
4768§,5221908,Varjao,go,3ÿ848,go
4769§,1100262,Rio Crespo,ro,3ÿ843,ro
4770§,4314308,Pejucara,rs,3ÿ840,rs
4771§,2806909,Sao Francisco,se,3ÿ837,se
4772§,4103958,Campina do Simao,pr ,3ÿ831,pr 
4773§,3111150,Campo Azul,mg,3ÿ830,mg
4774§,3542305,Redencao da Serra,sp,3ÿ827,sp
4775§,1707553,F tima,to,3ÿ824,to
4776§,2201988,Brejo do Piau¡,pi,3ÿ824,pi
4777§,4305959,CotiporÆ,rs,3ÿ824,rs
4778§,5219357,Santa Isabel,go,3ÿ821,go
4779§,1710904,Itapiratins,to,3ÿ814,to
4780§,3529609,Meridiano,sp,3ÿ813,sp
4781§,5203609,Brazabrantes,go,3ÿ812,go
4782§,4315354,Quinze de Novembro,rs,3ÿ810,rs
4783§,1702703,Aurora do Tocantins,to,3ÿ809,to
4784§,2209500,Santo In cio do Piau¡,pi,3ÿ809,pi
4785§,3157609,Santa Fe de Minas,mg,3ÿ806,mg
4786§,4120333,Prado Ferreira,pr ,3ÿ806,pr 
4787§,2511004,Pedra Branca,pb,3ÿ802,pb
4788§,5209408,Guarani de Goi s,go,3ÿ801,go
4789§,4123824,Santa L£cia,pr ,3ÿ795,pr 
4790§,4202859,Bra‡o do Trombudo,sc,3ÿ794,sc
4791§,4216354,Sao Joao do Itaperi£,sc,3ÿ784,sc
4792§,3102209,Alvarenga,mg,3ÿ783,mg
4793§,3121704,Diogo de Vasconcelos,mg,3ÿ779,mg
4794§,1714302,Nazare,to,3ÿ772,to
4795§,3160900,Sao Br s do Sua‡u¡,mg,3ÿ770,mg
4796§,4109005,Guapirama,pr ,3ÿ767,pr 
4797§,3160207,Santo Ant“nio do Itambe,mg,3ÿ763,mg
4798§,5108105,Tesouro,mt,3ÿ761,mt
4799§,4121307,Rancho Alegre,pr ,3ÿ760,pr 
4800§,3128501,Guarar ,mg,3ÿ755,mg
4801§,5106190,Nova Santa Helena,mt,3ÿ755,mt
4802§,3159100,Santana dos Montes,mg,3ÿ753,mg
4803§,3134509,Itutinga,mg,3ÿ749,mg
4804§,5214101,Mutun¢polis,go,3ÿ749,go
4805§,2401909,Caicara do Rio do Vento,rn,3ÿ745,rn
4806§,4304655,Capao do Cip¢,rs,3ÿ745,rs
4807§,4313359,Nova Roma do Sul,rs,3ÿ743,rs
4808§,3514924,Elisi rio,sp,3ÿ742,sp
4809§,5209606,Heitora¡,go,3ÿ742,go
4810§,3110806,Campan rio,mg,3ÿ739,mg
4811§,4300059,Agua Santa,rs,3ÿ738,rs
4812§,4310850,Jaboticaba,rs,3ÿ738,rs
4813§,2210102,Sao Jose do Peixe,pi,3ÿ737,pi
4814§,2919009,Lajedinho,ba,3ÿ735,ba
4815§,3141207,Matutina,mg,3ÿ733,mg
4816§,2408706,Para£,rn,3ÿ732,rn
4817§,4313607,Paim Filho,rs,3ÿ731,rs
4818§,1712405,Lizarda,to,3ÿ727,to
4819§,4215356,Saltinho,sc,3ÿ727,sc
4820§,2803807,Malhada dos Bois,se,3ÿ715,se
4821§,2503407,Cacimba de Areia,pb,3ÿ708,pb
4822§,3538303,Piquerobi,sp,3ÿ706,sp
4823§,4312757,Nova Alvorada,rs,3ÿ698,rs
4824§,4104055,Campo Bonito,pr ,3ÿ694,pr 
4825§,3528205,Maced“nia,sp,3ÿ686,sp
4826§,3119906,C¢rrego do Bom Jesus,mg,3ÿ685,mg
4827§,4305405,Chiapetta,rs,3ÿ684,rs
4828§,5215405,Ouro Verde de Goi s,go,3ÿ679,go
4829§,5207352,Edealina,go,3ÿ678,go
4830§,3167905,Tabuleiro,mg,3ÿ669,mg
4831§,1718402,Presidente Kennedy,to,3ÿ668,to
4832§,3115409,Catas Altas da Noruega,mg,3ÿ665,mg
4833§,2918704,Lafaiete Coutinho,ba,3ÿ663,ba
4834§,2207850,Pavussu,pi,3ÿ662,pi
4835§,5204607,Campestre de Goi s,go,3ÿ662,go
4836§,3153004,Pratinha,mg,3ÿ658,mg
4837§,5106208,Nova Brasilƒndia,mt,3ÿ656,mt
4838§,3120706,Cruzeiro da Fortaleza,mg,3ÿ651,mg
4839§,3149200,Pedrin¢polis,mg,3ÿ651,mg
4840§,3543600,Rifaina,sp,3ÿ651,sp
4841§,2512747,Riachao,pb,3ÿ650,pb
4842§,2410702,Riacho da Cruz,rn,3ÿ648,rn
4843§,4307815,Estrela Velha,rs,3ÿ646,rs
4844§,4213104,Piratuba,sc,3ÿ637,sc
4845§,3122470,Dom Bosco,mg,3ÿ635,mg
4846§,4213005,Pinheiro Preto,sc,3ÿ635,sc
4847§,1703057,Bandeirantes do Tocantins,to,3ÿ631,to
4848§,2516151,Sossˆgo,pb,3ÿ631,pb
4849§,5204656,Campina‡u,go,3ÿ628,go
4850§,1713957,Muricilƒndia,to,3ÿ623,to
4851§,3551207,Sarutai ,sp,3ÿ623,sp
4852§,2514602,Sao Jose do Bonfim,pb,3ÿ619,pb
4853§,2907400,Catolƒndia,ba,3ÿ619,ba
4854§,3501202,Alvares Florence,sp,3ÿ616,sp
4855§,3114709,Carvalh¢polis,mg,3ÿ614,mg
4856§,4311122,Jaquirana,rs,3ÿ611,rs
4857§,5104559,Ita£ba,mt,3ÿ609,mt
4858§,2201572,Belem do Piau¡,pi,3ÿ607,pi
4859§,2514800,Sao Jose dos Cordeiros,pb,3ÿ607,pb
4860§,4320602,Severiano de Almeida,rs,3ÿ607,rs
4861§,2411809,Sao Fernando,rn,3ÿ606,rn
4862§,3539707,Platina,sp,3ÿ606,sp
4863§,3102407,Alvorada de Minas,mg,3ÿ605,mg
4864§,3153707,Quartel Geral,mg,3ÿ603,mg
4865§,3160009,Santo Ant“nio do Aventureiro,mg,3ÿ602,mg
4866§,5107768,Santa Rita do Trivelato,mt,3ÿ602,mt
4867§,4125456,Sao Jose das Palmeiras,pr ,3ÿ601,pr 
4868§,3551306,Sebastian¢polis do Sul,sp,3ÿ595,sp
4869§,2513356,Santa Inˆs,pb,3ÿ591,pb
4870§,3500600,Aguas de Sao Pedro,sp,3ÿ588,sp
4871§,5007976,Taquarussu,ms,3ÿ588,ms
4872§,2202075,Cajazeiras do Piau¡,pi,3ÿ586,pi
4873§,2411106,Ruy Barbosa,rn,3ÿ584,rn
4874§,3109600,Cachoeira da Prata,mg,3ÿ580,mg
4875§,5215900,Palmin¢polis,go,3ÿ578,go
4876§,3153202,Presidente Juscelino,mg,3ÿ572,mg
4877§,2502052,Bernardino Batista,pb,3ÿ571,pb
4878§,3171402,Vieiras,mg,3ÿ570,mg
4879§,2505808,Duas Estradas,pb,3ÿ569,pb
4880§,4219101,Vargeao,sc,3ÿ569,sc
4881§,4318622,Sao Jose dos Ausentes,rs,3ÿ559,rs
4882§,2505907,Emas,pb,3ÿ556,pb
4883§,5006259,Novo Horizonte do Sul,ms,3ÿ556,ms
4884§,3144904,Nova M¢dica,mg,3ÿ548,mg
4885§,4201604,Arroio Trinta,sc,3ÿ547,sc
4886§,3119005,Cordislƒndia,mg,3ÿ546,mg
4887§,3500204,Adolfo,sp,3ÿ545,sp
4888§,4300851,Arambare,rs,3ÿ544,rs
4889§,5221080,Teresina de Goi s,go,3ÿ538,go
4890§,1718881,Santa Maria do Tocantins,to,3ÿ537,to
4891§,2515203,Sao Sebastiao do Umbuzeiro,pb,3ÿ534,pb
4892§,4310900,Jacutinga,rs,3ÿ532,rs
4893§,4322525,Vale Verde,rs,3ÿ531,rs
4894§,3505005,Barao de Antonina,sp,3ÿ525,sp
4895§,3530904,Mombuca,sp,3ÿ523,sp
4896§,4301552,Aurea,rs,3ÿ517,rs
4897§,3166105,Senhora do Porto,mg,3ÿ516,mg
4898§,3541802,Queiroz,sp,3ÿ513,sp
4899§,3156403,Romaria,mg,3ÿ507,mg
4900§,5221007,Taquaral de Goi s,go,3ÿ506,go
4901§,4202438,Bocaina do Sul,sc,3ÿ501,sc
4902§,3125804,Fernandes Tourinho,mg,3ÿ500,mg
4903§,3129905,Ibiti£ra de Minas,mg,3ÿ497,mg
4904§,5221452,Trombas,go,3ÿ497,go
4905§,3126950,Frei Lagonegro,mg,3ÿ496,mg
4906§,5108204,Torixoreu,mt,3ÿ487,mt
4907§,3124708,Estrela do Indai ,mg,3ÿ483,mg
4908§,2506509,Gurjao,pb,3ÿ477,pb
4909§,1701051,Angico,to,3ÿ475,to
4910§,2704906,Mar Vermelho,ÿal,3ÿ474,al
4911§,4103156,Bom Jesus do Sul,pr ,3ÿ472,pr 
4912§,4311130,Jari,rs,3ÿ472,rs
4913§,1712801,Maurilƒndia do Tocantins,to,3ÿ470,to
4914§,5215652,Palestina de Goi s,go,3ÿ470,go
4915§,3525854,Jumirim,sp,3ÿ467,sp
4916§,4210209,Major Gercino,sc,3ÿ465,sc
4917§,4204103,Caxambu do Sul,sc,3ÿ462,sc
4918§,5206503,Crom¡nia,go,3ÿ458,go
4919§,4310553,Itacurubi,rs,3ÿ456,rs
4920§,5108303,Uniao do Sul,mt,3ÿ455,mt
4921§,5201603,Ara‡u,go,3ÿ450,go
4922§,5209804,Hidrolina,go,3ÿ450,go
4923§,3119708,Coronel Xavier Chaves,mg,3ÿ448,mg
4924§,2210623,Sebastiao Barros,pi,3ÿ434,pi
4925§,4219853,Zortea,sc,3ÿ432,sc
4926§,3121902,Divinesia,mg,3ÿ430,mg
4927§,4213351,Ponte Alta do Norte,sc,3ÿ426,sc
4928§,4116604,Nova America da Colina,pr ,3ÿ424,pr 
4929§,4117404,Ourizona,pr ,3ÿ423,pr 
4930§,3106101,Belmiro Braga,mg,3ÿ422,mg
4931§,2802502,General Maynard,se,3ÿ421,se
4932§,2207355,Paje£ do Piau¡,pi,3ÿ416,pi
4933§,5103809,Figueir¢polis d'Oeste,mt,3ÿ411,mt
4934§,4306452,Dois Lajeados,rs,3ÿ410,rs
4935§,4107124,Diamante do Sul,pr ,3ÿ409,pr 
4936§,4322327,Turu‡u,rs,3ÿ408,rs
4937§,4323309,Vila Flores,rs,3ÿ407,rs
4938§,4102752,Bela Vista da Caroba,pr ,3ÿ404,pr 
4939§,3127370,Goiabeira,mg,3ÿ402,mg
4940§,4303673,Campestre da Serra,rs,3ÿ402,rs
4941§,4122800,Salgado Filho,pr ,3ÿ389,pr 
4942§,3540101,Ponga¡,sp,3ÿ385,sp
4943§,3159407,Santa Rita de Ibitipoca,mg,3ÿ380,mg
4944§,5205059,Castelƒndia,go,3ÿ380,go
4945§,2513984,Sao Francisco,pb,3ÿ377,pb
4946§,1718840,Sandolƒndia,to,3ÿ371,to
4947§,5219456,Santa Rita do Novo Destino,go,3ÿ367,go
4948§,3137908,Lamim,mg,3ÿ366,mg
4949§,3159704,Santa Rosa da Serra,mg,3ÿ364,mg
4950§,2201309,Barreiras do Piau¡,pi,3ÿ356,pi
4951§,3161056,Sao Felix de Minas,mg,3ÿ354,mg
4952§,4313003,Nova Brescia,rs,3ÿ345,rs
4953§,3149507,Pequeri,mg,3ÿ340,mg
4954§,5205521,Colinas do Sul,go,3ÿ339,go
4955§,3522158,Itaoca,sp,3ÿ332,sp
4956§,5108857,Nova Marilƒndia,mt,3ÿ332,mt
4957§,1705102,Chapada da Natividade,to,3ÿ330,to
4958§,4203154,Calmon,sc,3ÿ325,sc
4959§,3542800,Ribeira,sp,3ÿ320,sp
4960§,2805000,Pedra Mole,se,3ÿ309,se
4961§,3144375,Natalƒndia,mg,3ÿ306,mg
4962§,5206701,Damian¢polis,go,3ÿ302,go
4963§,4111605,Ivatuba,pr ,3ÿ299,pr 
4964§,4119657,Pitangueiras,pr ,3ÿ298,pr 
4965§,2400406,Agua Nova,rn,3ÿ293,rn
4966§,4307401,Esmeralda,rs,3ÿ291,rs
4967§,4300455,Alegria,rs,3ÿ287,rs
4968§,4212239,Para¡so,sc,3ÿ284,sc
4969§,3106804,Bias Fortes,mg,3ÿ282,mg
4970§,4118303,Paranapoema,pr ,3ÿ277,pr 
4971§,4304101,Campos Borges,rs,3ÿ272,rs
4972§,5203962,Buritin¢polis,go,3ÿ272,go
4973§,2807303,Telha,se,3ÿ271,se
4974§,4302600,Braga,rs,3ÿ271,rs
4975§,4301859,Barra do Guarita,rs,3ÿ266,rs
4976§,3170479,Uruana de Minas,mg,3ÿ256,mg
4977§,4123204,Santa Cec¡lia do Pavao,pr ,3ÿ253,pr 
4978§,5207501,Estrela do Norte,go,3ÿ253,go
4979§,3501509,Alvinlƒndia,sp,3ÿ251,sp
4980§,4217550,Serra Alta,sc,3ÿ249,sc
4981§,4112900,Jundia¡ do Sul,pr ,3ÿ248,pr 
4982§,4103222,Bom Sucesso do Sul,pr ,3ÿ244,pr 
4983§,1501253,Bannach,pa ,3ÿ239,pa 
4984§,3515129,Emilian¢polis,sp,3ÿ238,sp
4985§,4312377,Monte Alegre dos Campos,rs,3ÿ237,rs
4986§,4205175,Entre Rios,sc,3ÿ232,sc
4987§,4304952,Caseiros,rs,3ÿ228,rs
4988§,4305371,Charrua,rs,3ÿ228,rs
4989§,4319125,Sao Martinho da Serra,rs,3ÿ228,rs
4990§,5107750,Salto do Ceu,mt,3ÿ226,mt
4991§,4201109,Anit polis,sc,3ÿ223,sc
4992§,3138302,Leandro Ferreira,mg,3ÿ222,mg
4993§,3144201,Nacip Raydan,mg,3ÿ221,mg
4994§,4319703,Sao Valentim,rs,3ÿ220,rs
4995§,2415008,Vila Flor,rn,3ÿ217,rn
4996§,2503753,Cajazeirinhas,pb,3ÿ217,pb
4997§,2204154,Francisco Macedo,pi,3ÿ216,pi
4998§,3115904,Ch cara,mg,3ÿ216,mg
4999§,3532157,Nantes,sp,3ÿ215,sp
5000§,2410603,Rafael Godeiro,rn,3ÿ214,rn
5001§,3157278,Santa B rbara do Monte Verde,mg,3ÿ212,mg
5002§,5218391,Professor Jamil,go,3ÿ211,go
5003§,4123105,Santa Amelia,pr ,3ÿ208,pr 
5004§,5214903,Nova Roma,go,3ÿ208,go
5005§,5219605,Santa Tereza de Goi s,go,3ÿ207,go
5006§,3125309,Faria Lemos,mg,3ÿ202,mg
5007§,1712454,Luzin¢polis,to,3ÿ200,to
5008§,1718006,Porto Alegre do Tocantins,to,3ÿ200,to
5009§,1712009,Lajeado,to,3ÿ199,to
5010§,2414456,Triunfo Potiguar,rn,3ÿ195,rn
5011§,3544400,Rubi cea,sp,3ÿ195,sp
5012§,3544509,Rubineia,sp,3ÿ191,sp
5013§,4313425,Novo Machado,rs,3ÿ191,rs
5014§,4312617,Muitos Capäes,rs,3ÿ184,rs
5015§,4201802,Atalanta,sc,3ÿ179,sc
5016§,3125507,Sao Goncalo do Rio Preto,mg,3ÿ178,mg
5017§,3127354,Glaucilƒndia,mg,3ÿ177,mg
5018§,2200806,Ant“nio Almeida,pi,3ÿ175,pi
5019§,4307054,Ernestina,rs,3ÿ171,rs
5020§,3119807,C¢rrego Danta,mg,3ÿ168,mg
5021§,5107263,Santo Afonso,mt,3ÿ164,mt
5022§,2409506,Pedra Grande,rn,3ÿ163,rn
5023§,4122107,Rio Bom,pr ,3ÿ162,pr 
5024§,4217105,Sao Martinho,sc,3ÿ162,sc
5025§,3548302,Santo Expedito,sp,3ÿ159,sp
5026§,3171501,Mathias Lobato,mg,3ÿ157,mg
5027§,5216452,Perolƒndia,go,3ÿ156,go
5028§,3145802,Onca de Pitangui,mg,3ÿ155,mg
5029§,4113429,Lidian¢polis,pr ,3ÿ155,pr 
5030§,4206801,Ibicare,sc,3ÿ154,sc
5031§,3135001,Jaguara‡u,mg,3ÿ151,mg
5032§,3113107,Carana¡ba,mg,3ÿ150,mg
5033§,2208601,Prata do Piau¡,pi,3ÿ149,pi
5034§,3525409,Jeriquara,sp,3ÿ143,sp
5035§,4310702,Itatiba do Sul,rs,3ÿ143,rs
5036§,4115739,Mato Rico,pr ,3ÿ142,pr 
5037§,2605459,Fernando de Noronha,pe,3ÿ140,pe
5038§,4312427,Morma‡o,rs,3ÿ139,rs
5039§,4120150,Porto Barreiro,pr ,3ÿ133,pr 
5040§,3116902,Comendador Gomes,mg,3ÿ128,mg
5041§,3143708,Morro do Pilar,mg,3ÿ126,mg
5042§,3530003,Mira Estrela,sp,3ÿ125,sp
5043§,5108352,Vale de Sao Domingos,mt,3ÿ124,mt
5044§,4110300,Inaj ,pr ,3ÿ122,pr 
5045§,2513968,Sao Domingos,pb,3ÿ119,pb
5046§,2409209,Passagem,rn,3ÿ114,rn
5047§,2515609,Serra da Raiz,pb,3ÿ114,pb
5048§,3537156,Pedrinhas Paulista,sp,3ÿ109,sp
5049§,3115003,Cascalho Rico,mg,3ÿ108,mg
5050§,1720259,Sao Salvador do Tocantins,to,3ÿ106,to
5051§,4202537,Bom Jesus,sc,3ÿ104,sc
5052§,2516755,Ten¢rio,pb,3ÿ103,pb
5053§,4310363,Imigrante,rs,3ÿ103,rs
5054§,3528858,Marapoama,sp,3ÿ097,sp
5055§,3119609,Coronel Pacheco,mg,3ÿ095,mg
5056§,3168051,Taparuba,mg,3ÿ093,mg
5057§,4318051,Sao Domingos do Sul,rs,3ÿ091,rs
5058§,4305603,Colorado,rs,3ÿ088,rs
5059§,3528304,Magda,sp,3ÿ086,sp
5060§,2211506,Vera Mendes,pi,3ÿ082,pi
5061§,2403756,Fernando Pedroza,rn,3ÿ081,rn
5062§,4321329,Taquaru‡u do Sul,rs,3ÿ081,rs
5063§,4321469,Tio Hugo,rs,3ÿ078,rs
5064§,2209757,Sao Goncalo do Gurgueia,pi,3ÿ071,pi
5065§,4314548,Pinto Bandeira,rs,3ÿ068,rs
5066§,3144672,Nova Belem,mg,3ÿ067,mg
5067§,5003900,Figueirao,ms,3ÿ066,ms
5068§,5101001,Araguaiana,mt,3ÿ064,mt
5069§,5221809,Uruta¡,go,3ÿ056,go
5070§,2510600,Ouro Velho,pb,3ÿ052,pb
5071§,4323754,Vit¢ria das Missäes,rs,3ÿ052,rs
5072§,4323770,Westf lia,rs,3ÿ046,rs
5073§,3160603,Santo Hip¢lito,mg,3ÿ044,mg
5074§,4300570,Alto Feliz,rs,3ÿ043,rs
5075§,5220702,S¡tio d'Abadia,go,3ÿ040,go
5076§,3164431,Sao Sebastiao da Vargem Alegre,mg,3ÿ039,mg
5077§,1717206,Piraquˆ,to,3ÿ038,to
5078§,4106555,Corumbata¡ do Sul,pr ,3ÿ038,pr 
5079§,2210391,Sao Miguel do Fidalgo,pi,3ÿ037,pi
5080§,3506201,Bento de Abreu,sp,3ÿ028,sp
5081§,4204194,Chapadao do Lageado,sc,3ÿ025,sc
5082§,4309571,Herveiras,rs,3ÿ019,rs
5083§,3101409,Albertina,mg,3ÿ015,mg
5084§,2206951,Novo Santo Ant“nio,pi,3ÿ014,pi
5085§,4204178,Cerro Negro,sc,3ÿ013,sc
5086§,5200902,Amorin¢polis,go,3ÿ011,go
5087§,2205359,Joao Costa,pi,3ÿ003,pi
5088§,3130002,Ibituruna,mg,3ÿ003,mg
5089§,3140209,Marip  de Minas,mg,3ÿ000,mg
5090§,3153301,Presidente Kubitschek,mg,3ÿ000,mg
5091§,5202601,Aurilƒndia,go,3ÿ000,go
5092§,4107553,Farol,pr ,2ÿ995,pr 
5093§,3122801,Dom Vi‡oso,mg,2ÿ992,mg
5094§,4306379,Dilermando de Aguiar,rs,2ÿ991,rs
5095§,5103957,Gl¢ria d'Oeste,mt,2ÿ990,mt
5096§,2506202,Frei Martinho,pb,2ÿ989,pb
5097§,3126406,Fortuna de Minas,mg,2ÿ986,mg
5098§,4207577,Iomerˆ,sc,2ÿ979,sc
5099§,4306973,Erebango,rs,2ÿ978,rs
5100§,4103404,Cafeara,pr ,2ÿ973,pr 
5101§,4315149,Presidente Lucena,rs,2ÿ972,rs
5102§,1704105,Centen rio,to,2ÿ966,to
5103§,4301073,Arroio do Padre,rs,2ÿ966,rs
5104§,4311734,Mampituba,rs,2ÿ965,rs
5105§,5206305,Cristian¢polis,go,2ÿ962,go
5106§,3148806,Pedra do Anta,mg,2ÿ960,mg
5107§,4209805,Leoberto Leal,sc,2ÿ960,sc
5108§,4306700,Dona Francisca,rs,2ÿ958,rs
5109§,4101655,ArapuÆ,pr ,2ÿ951,pr 
5110§,4214151,Princesa,sc,2ÿ950,sc
5111§,4319372,Sao Pedro do Buti ,rs,2ÿ950,rs
5112§,3547106,Santa Mercedes,sp,2ÿ947,sp
5113§,2509370,Mato Grosso,pb,2ÿ944,pb
5114§,5206800,Damolƒndia,go,2ÿ944,go
5115§,2210953,Tamboril do Piau¡,pi,2ÿ939,pi
5116§,4311239,Lagoa Bonita do Sul,rs,2ÿ939,rs
5117§,5214879,Nova Igua‡u de Goi s,go,2ÿ939,go
5118§,2211605,Vila Nova do Piau¡,pi,2ÿ935,pi
5119§,4101150,Angulo,pr ,2ÿ931,pr 
5120§,1719004,Santa Tereza do Tocantins,to,2ÿ928,to
5121§,1100908,Castanheiras,ro,2ÿ923,ro
5122§,2209609,Sao Felix do Piau¡,pi,2ÿ923,pi
5123§,2515708,Serra Grande,pb,2ÿ921,pb
5124§,3507753,Brejo Alegre,sp,2ÿ911,sp
5125§,4213153,Planalto Alegre,sc,2ÿ907,sc
5126§,2404101,Galinhos,rn,2ÿ903,rn
5127§,2707008,Pindoba,ÿal,2ÿ903,al
5128§,4214300,Rancho Queimado,sc,2ÿ897,sc
5129§,4106852,Cruzmaltina,pr ,2ÿ892,pr 
5130§,5210158,Ipiranga de Goi s,go,2ÿ892,go
5131§,4312443,Morrinhos do Sul,rs,2ÿ891,rs
5132§,3515905,Floreal,sp,2ÿ884,sp
5133§,4211256,Morro Grande,sc,2ÿ884,sc
5134§,4126652,Sulina,pr ,2ÿ880,pr 
5135§,1718709,Rio dos Bois,to,2ÿ879,to
5136§,4320230,Sede Nova,rs,2ÿ875,rs
5137§,2205540,Lagoinha do Piau¡,pi,2ÿ870,pi
5138§,2517100,V rzea,pb,2ÿ870,pb
5139§,3121506,Desterro do Melo,mg,2ÿ867,mg
5140§,4305116,Centen rio,rs,2ÿ865,rs
5141§,4323705,Vista Ga£cha,rs,2ÿ858,rs
5142§,4308656,Garruchos,rs,2ÿ851,rs
5143§,4108551,Godoy Moreira,pr ,2ÿ850,pr 
5144§,4307450,Esperanca do Sul,rs,2ÿ846,rs
5145§,5212006,Jaupaci,go,2ÿ843,go
5146§,4306072,Cristal do Sul,rs,2ÿ840,rs
5147§,4323200,Victor Graeff,rs,2ÿ840,rs
5148§,3110400,Camacho,mg,2ÿ839,mg
5149§,3103801,Arapu ,mg,2ÿ836,mg
5150§,4117297,Novo Itacolomi,pr ,2ÿ836,pr 
5151§,1720978,TalismÆ,to,2ÿ831,to
5152§,5221304,Trˆs Ranchos,go,2ÿ830,go
5153§,3145505,Ol¡mpio Noronha,mg,2ÿ829,mg
5154§,5221577,Uirapuru,go,2ÿ829,go
5155§,3163607,Sao Jose do Mantimento,mg,2ÿ821,mg
5156§,5206602,Cumari,go,2ÿ820,go
5157§,3553658,Taquaral,sp,2ÿ815,sp
5158§,3117207,Conceicao das Pedras,mg,2ÿ814,mg
5159§,3549003,Sao Francisco,sp,2ÿ813,sp
5160§,4318440,Sao Jorge,rs,2ÿ808,rs
5161§,5104500,Indiava¡,mt,2ÿ806,mt
5162§,3510104,Cƒndido Rodrigues,sp,2ÿ805,sp
5163§,2403905,Francisco Dantas,rn,2ÿ801,rn
5164§,5106851,Porto Estrela,mt,2ÿ794,mt
5165§,4315321,Quevedos,rs,2ÿ793,rs
5166§,4215901,Sao Bonif cio,sc,2ÿ791,sc
5167§,1721307,Tupiratins,to,2ÿ785,to
5168§,3130804,Inga¡,mg,2ÿ785,mg
5169§,3557154,Zacarias,sp,2ÿ784,sp
5170§,5219209,Santa Cruz de Goi s,go,2ÿ782,go
5171§,2210979,Tanque do Piau¡,pi,2ÿ781,pi
5172§,4102703,Barra do Jacare,pr ,2ÿ781,pr 
5173§,3103603,Arantina,mg,2ÿ779,mg
5174§,3516507,Gabriel Monteiro,sp,2ÿ776,sp
5175§,5215207,Novo Brasil,go,2ÿ775,go
5176§,3515301,Estrela do Norte,sp,2ÿ774,sp
5177§,4101051,Anahy,pr ,2ÿ774,pr 
5178§,1712702,Mateiros,to,2ÿ773,to
5179§,4302253,Boa Vista do Sul,rs,2ÿ773,rs
5180§,5210307,Israelƒndia,go,2ÿ772,go
5181§,4304697,Capitao,rs,2ÿ770,rs
5182§,5106315,Novo Santo Ant“nio,mt,2ÿ769,mt
5183§,1715259,Novo Jardim,to,2ÿ768,to
5184§,4320321,Senador Salgado Filho,rs,2ÿ761,rs
5185§,5107156,Reserva do Cabacal,mt,2ÿ754,mt
5186§,4321493,Toropi,rs,2ÿ753,rs
5187§,4303558,Camargo,rs,2ÿ750,rs
5188§,4307864,Fagundes Varela,rs,2ÿ750,rs
5189§,1718451,Pugmil,to,2ÿ746,to
5190§,3162302,Sao Joao da Mata,mg,2ÿ743,mg
5191§,4119251,Pinhal de Sao Bento,pr ,2ÿ742,pr 
5192§,4316477,Salvador das Missäes,rs,2ÿ734,rs
5193§,4212601,Peritiba,sc,2ÿ733,sc
5194§,2406403,Lagoa de Velhos,rn,2ÿ732,rn
5195§,4319737,Sao Valerio do Sul,rs,2ÿ732,rs
5196§,4305975,Coxilha,rs,2ÿ731,rs
5197§,2208551,Porto Alegre do Piau¡,pi,2ÿ728,pi
5198§,4323507,Vista Alegre,rs,2ÿ726,rs
5199§,4306957,Entre Rios do Sul,rs,2ÿ724,rs
5200§,3109808,Cachoeira Dourada,mg,2ÿ720,mg
5201§,3150109,Piau,mg,2ÿ719,mg
5202§,4306320,Derrubadas,rs,2ÿ718,rs
5203§,4310876,Jacuizinho,rs,2ÿ718,rs
5204§,2504108,Carrapateira,pb,2ÿ714,pb
5205§,3507456,Borebi,sp,2ÿ713,sp
5206§,4311791,Marat ,rs,2ÿ713,rs
5207§,4202156,Belmonte,sc,2ÿ712,sc
5208§,4205605,Galvao,sc,2ÿ711,sc
5209§,4108106,Fl¢rida,pr ,2ÿ709,pr 
5210§,4204152,Celso Ramos,sc,2ÿ709,sc
5211§,3140407,Marmel¢polis,mg,2ÿ701,mg
5212§,4111308,Ita£na do Sul,pr ,2ÿ700,pr 
5213§,5107743,Santa Cruz do Xingu,mt,2ÿ700,mt
5214§,2411429,Santana do Serid¢,rn,2ÿ699,rn
5215§,2508406,Lastro,pb,2ÿ698,pb
5216§,1101476,Primavera de Rond“nia,ro,2ÿ697,ro
5217§,3120003,C¢rrego Novo,mg,2ÿ688,mg
5218§,2411601,Sao Bento do Norte,rn,2ÿ687,rn
5219§,3104403,Argirita,mg,2ÿ681,mg
5220§,4313011,Nova Candel ria,rs,2ÿ677,rs
5221§,4212056,Palmeira,sc,2ÿ673,sc
5222§,3113800,Carmesia,mg,2ÿ660,mg
5223§,3101300,Alagoa,mg,2ÿ657,mg
5224§,3116209,Chiador,mg,2ÿ657,mg
5225§,2405900,Joao Dias,rn,2ÿ653,rn
5226§,2210375,Sao Lu¡s do Piau¡,pi,2ÿ648,pi
5227§,3554607,Timburi,sp,2ÿ647,sp
5228§,2513943,Sao Domingos do Cariri,pb,2ÿ645,pb
5229§,4321832,Trˆs Forquilhas,rs,2ÿ643,rs
5230§,2513653,Joca Claudino,pb,2ÿ640,pb
5231§,5106455,Planalto da Serra,mt,2ÿ637,mt
5232§,3516101,Flor¡nea,sp,2ÿ631,sp
5233§,3155009,Rio Doce,mg,2ÿ630,mg
5234§,4128625,Alto Para¡so,pr ,2ÿ630,pr 
5235§,4302238,Boa Vista do Incra,rs,2ÿ628,rs
